BALANCE_FREQUENCY,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,PRC_FULL_PAYMENT,TENURE,PAYMENT_RATIO,ONEOFF_PURCHASE_RATIO,INSTALLMENT_PURCHASE_RATIO,CASH_ADVANCE_RATIO,UTILIZATION_RATIO,AVG_PURCHASE_TRX,AVG_CASHADVANCE_TRX,Cluster
1.0,0.083333,0.083333,0.333333,0.0,12,0.6916042931261214,0.6931471605599459,0.0,0.7533433940932535,0.6051851916426781,5.52544297902242,5.995508581392744,3
1.0,1.0,1.0,0.0,0.0,12,1.087266970611444,0.6091077213883773,0.14946259510185778,0.0,0.5713454344704997,4.093165434776774,0.0,3
1.0,1.0,0.0,0.083333,0.0,12,0.755102976123311,0.0,0.693147177530597,0.4232853050110957,0.5756930414348518,4.376965763157991,6.241667645032457,3
1.0,0.0,0.0,0.083333,0.0,12,0.7663134249114333,0.0,0.0,0.06909371121605824,0.6239404075079218,0.0,5.230614761897715,0
1.0,0.916667,0.333333,0.0,0.0,12,0.771085718147276,0.2537231537115836,0.537186135713096,0.0,0.25772001434723646,3.8104327245094716,0.0,2
0.545455,0.166667,0.166667,0.0,0.0,12,1.331674184855275,0.6931471595506598,0.0,0.0,0.010271789608094151,4.787445116928201,0.0,1
1.0,0.5,0.416667,0.0,0.0,12,0.015931539546362884,0.644435853249218,0.09083464858387631,0.0,0.12238004982832106,4.380454470765933,0.0,3
1.0,1.0,0.916667,0.0,0.916667,12,2.5006878750288095,0.6455324601661377,0.08892422764320315,0.0,0.024698471963443384,4.2170411574441085,0.0,2
1.0,0.0,0.0,0.166667,0.0,12,0.8560666137884085,0.0,0.0,0.40063226524092893,0.6566718471959152,0.0,6.81994351364621,0
1.0,0.0,0.0,0.333333,0.0,12,1.543940525752003,0.0,0.0,0.9087335122643977,0.4723735674655563,0.0,6.4409940347848655,0
1.0,0.0,0.0,0.5,0.0,10,0.5378784022448119,0.0,0.0,0.715296244773027,0.39344429643240675,0.0,5.197844413606531,0
1.0,0.0,0.0,0.083333,0.0,12,0.7560897181786088,0.0,0.0,0.09441868070301224,0.6217151722205768,0.0,5.549457374140371,0
1.0,0.083333,0.083333,0.25,0.0,12,1.0217357879365405,0.6931471493099468,0.0,1.0701760906991449,0.41501810741867096,5.081394427146262,6.606848823066559,3
1.0,0.083333,0.083333,0.083333,0.0,12,0.6917218205113128,0.6931421805974449,0.0,0.2099897274164751,0.42222589883722,0.6931421805974449,6.065288138643926,3
0.818182,0.416667,0.0,0.0,0.0,12,1.9222511477079187,0.0,0.6931471713508248,0.0,0.0495101112530482,4.232183136773432,0.0,2
0.818182,0.0,0.0,0.181818,0.0,11,0.4632523401191057,0.0,0.0,0.9628419483309963,0.3756315377261384,0.0,7.3779985366152685,0
1.0,0.916667,0.0,0.0,0.0,12,0.31838606377240686,0.0,0.6931471753447127,0.0,0.6861295515468375,3.4952235864357846,0.0,3
1.0,0.083333,0.083333,0.5,0.25,12,2.085761904035733,0.6931470963848717,0.0,1.8134656827541464,0.051909616611367566,4.100979270553669,5.519704554317337,3
0.181818,0.083333,0.083333,0.0,1.0,12,0.5143093831472068,0.6931471622984412,0.0,0.0,0.006528384907199267,5.616033596788295,0.0,1
1.0,0.0,0.0,0.5,0.0,12,0.9297781393746358,0.0,0.0,0.5947824777550438,0.5716315957193948,0.0,5.528107199650512,0
0.727273,0.416667,0.083333,0.0,0.2,12,1.279401024366777,0.11239817607218326,0.6318256926764044,0.0,0.00872438115452177,4.052200286794229,0.0,1
1.0,0.333333,0.0,0.416667,0.0,12,0.9502947445195057,0.0,0.6931471128092748,0.4121783990198701,0.4594798707922485,2.9678446986022764,4.606894359204054,3
1.0,0.75,0.583333,0.0,0.0,12,1.7271018040989672,0.525853279291272,0.26857424880950587,0.0,0.1567383266370019,4.141382605065595,0.0,2
1.0,1.0,0.818182,0.090909,0.0,11,2.4829187879803842,0.5204710054256764,0.2754930244883445,0.1757909812125635,0.2436367657492151,3.9027393738401486,5.627745026256866,3
1.0,1.0,1.0,0.0,0.0,12,0.7198243673903532,0.45244205015198086,0.3561720815609321,0.0,0.39110068248894675,3.6985619636203833,0.0,2
1.0,0.583333,0.583333,0.5,0.0,12,0.6819941241306126,0.6931471742555702,0.0,0.7653045582894455,0.43386553798460503,4.127257690002954,6.033888385295947,3
0.818182,0.75,0.0,0.0,0.125,12,0.9571417307129136,0.0,0.6931471609035398,0.0,0.006097292161390902,3.2747635819243754,0.0,2
1.0,0.916667,0.916667,0.166667,0.666667,12,3.4107683936099473,0.6931471784221241,0.0,2.3658523873289683,0.026706446454259476,4.037534593187472,6.888339649737186,2
1.0,1.0,0.0,0.0,0.833333,12,1.0434753491051223,0.0,0.693147165156372,0.0,0.009595243362804378,3.333987828344572,0.0,2
1.0,0.083333,0.083333,0.583333,0.0,12,0.5591428884996571,0.6931471250043943,0.0,0.4182596090303046,0.528474040463068,4.510849616456953,5.740304401778689,3
1.0,0.0,0.0,0.166667,0.0,12,1.0555443571540997,0.0,0.0,0.3094135266808787,0.595135466513854,0.0,5.403511077378666,0
1.0,1.0,0.166667,0.25,0.0,12,0.5462668010043503,0.36919353195413845,0.44046697408361274,0.3242195809585559,0.6305677717030355,4.938932778850852,6.56191842977154,3
1.0,0.083333,0.0,0.0,0.0,12,1.6158752401236562,0.0,0.6931469601014644,0.0,0.058244104157644846,3.1646212323630127,0.0,2
1.0,1.0,1.0,0.0,0.0,12,0.42011506080075833,0.6931465853223816,0.0,0.0,0.44110142742240704,0.5306279079251426,0.0,3
1.0,0.0,0.0,0.416667,0.0,12,0.8141377847363739,0.0,0.0,0.4549455194288907,0.6535898890725871,0.0,5.665878353139999,0
0.5,0.5,0.5,0.0,1.0,10,3.214392226605615,0.6931471760550756,0.0,0.0,0.013722313119621568,3.9862549922816486,0.0,1
0.909091,1.0,0.363636,0.0,1.0,11,4.335186417901044,0.2404927944328262,0.5470365583520356,0.0,0.056187171950257214,4.858225379053961,0.0,2
1.0,1.0,1.0,0.0,0.0,12,2.533572256865385,0.4291676648643332,0.3811870692493244,0.0,0.034318692824686525,4.141167705660103,0.0,2
0.909091,0.25,0.25,0.0,0.0,12,1.8450687631931035,0.6931471717103879,0.0,0.0,0.521046184844128,5.243505814330898,0.0,3
1.0,1.0,1.0,0.0,0.0,12,1.7725739806323328,0.16488570203131336,0.5992439296015795,0.0,0.20452153514850366,4.244462986669566,0.0,2
1.0,0.333333,0.0,0.0,0.0,12,0.6129337541111967,0.0,0.0,0.0,0.09335041458685941,0.0,0.0,0
1.0,1.0,0.0,0.0,0.4,12,2.208268650363262,0.0,0.6931471534860889,0.0,0.21195247691231897,2.7966706102667613,0.0,2
0.2,0.1,0.0,0.0,0.0,10,0.0,0.0,0.6931470905509566,0.0,0.0008530766918314723,4.035115379446773,0.0,1
1.0,0.0,0.0,0.083333,0.0,12,0.9808336620306809,0.0,0.0,0.13503454862467074,0.6606873252435588,0.0,5.499671948538001,0
1.0,1.0,0.916667,0.0,0.25,12,2.6579335282320553,0.5822148860686338,0.19062144211416665,0.0,0.11827327235766026,3.8619206285334378,0.0,2
1.0,0.666667,0.166667,0.25,0.25,12,2.464216772595186,0.32269052999036035,0.4819087530468345,2.106006975378057,0.27001757644221314,5.03320245908688,6.328236762909483,3
1.0,0.0,0.0,0.166667,0.0,12,0.43359872208089756,0.0,0.0,0.08775223903653022,0.6525781248101844,0.0,3.766123586948105,0
0.5,0.2,0.2,0.0,0.0,10,2.455698276633853,0.6931471648756394,0.0,0.0,0.0067013877805668825,5.0776345540622705,0.0,1
1.0,0.0,0.0,0.083333,0.0,12,0.18356205809232312,0.0,0.0,0.38266181256321796,0.22025718247125745,0.0,4.247336096369962,0
1.0,0.916667,0.333333,0.0,0.6,12,1.6678469397926503,0.14607637885737143,0.6112402510267437,0.0,0.006890398480172981,3.62093473432397,0.0,2
0.090909,0.416667,0.0,0.0,0.0,12,2.7989826529079886,0.0,0.6931471676912576,0.0,5.604167958903656e-05,4.365742827511976,0.0,1
1.0,0.916667,0.583333,0.416667,0.0,12,0.5400740955912581,0.5644410593186706,0.21634881035578069,0.289375626704016,0.4184925691755175,3.93109524643429,5.570615768568331,3
0.818182,0.666667,0.0,0.0,0.285714,12,1.217221479326133,0.0,0.6931471626746976,0.0,0.01104523613939007,3.5819887772119667,0.0,2
1.0,0.0,0.0,0.083333,0.0,12,0.7475120712980498,0.0,0.0,0.08607521544811017,0.6281579910222105,0.0,5.0635507817814025,0
1.0,0.583333,0.5,0.166667,0.0,12,2.6585259182258842,0.6692907858216505,0.04607042778406229,1.5615274693706442,0.11016235308014559,4.754783587352487,5.968358433223568,3
1.0,1.0,1.0,0.0,0.0,12,0.6354189980860266,0.5896623527912084,0.17950140167476755,0.0,0.6850717774715168,3.848692099343793,0.0,3
1.0,0.0,0.0,0.111111,0.0,9,0.6301110159213975,0.0,0.0,0.04437082954406941,0.6893521279868305,0.0,3.8292016252321543,0
0.818182,0.583333,0.416667,0.0,0.444444,12,2.685639850118938,0.4548200846125525,0.3535471684183318,0.0,0.01001095757727242,4.348619827277376,0.0,2
1.0,0.909091,0.181818,0.181818,0.181818,11,2.170646668550255,0.33853867005859783,0.46819196557633747,0.3632055996216826,0.14344372827078414,3.088690411129042,5.135020760859162,2
1.0,0.0,0.0,0.833333,0.166667,12,2.7554425817852675,0.0,0.0,1.7136868170485708,0.27497642921327403,0.0,5.735104374671273,0
1.0,1.0,1.0,0.0,0.5,12,2.3162499745459004,0.5825300708187656,0.1901549917596547,0.0,0.01934837009147648,3.506571148579953,0.0,2
1.0,0.083333,0.083333,0.0,0.0,12,0.54407018504867,0.693147177095734,0.0,0.0,0.5287850813141618,7.275390832172926,0.0,3
0.545455,0.083333,0.083333,0.0,0.0,12,1.0723591020633363,0.6931471680599457,0.0,0.0,0.039929200000037066,5.993951452294224,0.0,1
1.0,1.0,0.25,0.166667,0.0,12,0.5314790218260107,0.3780352513364079,0.4321626042794629,0.17311004013267461,0.6693314640702733,3.3126658502698434,4.732356882464907,3
1.0,1.0,0.0,0.0,1.0,12,2.051195554354756,0.0,0.6931471764782793,0.0,0.007400158616174637,3.8735936021867223,0.0,2
1.0,0.0,0.0,0.272727,0.181818,11,1.9868201738375573,0.0,0.0,1.6792724396462766,0.4063873948880266,0.0,6.669839844475074,0
1.0,0.25,0.25,0.083333,0.0,12,0.9428983380577367,0.6931471361431408,0.0,0.04317601459618876,0.6357849127417043,3.651260871519104,4.270583383945368,3
1.0,0.0,0.0,0.333333,0.083333,12,1.5662576323386737,0.0,0.0,1.1304099288521536,0.39552344114742133,0.0,4.985900162060887,0
1.0,0.5,0.5,0.583333,0.0,12,0.6103050171518705,0.6931471765449453,0.0,0.3810410550588465,0.6047757290381116,4.251134065346476,5.601178268569018,3
1.0,1.0,1.0,0.0,0.0,12,0.5493402793015915,0.6931471448966091,0.0,0.0,0.2370011952344473,2.540288028009619,0.0,3
0.727273,1.0,1.0,0.0,1.0,12,4.2133230220565565,0.5739082824581607,0.20278453483720432,0.0,0.0014197880228675218,4.515844067172953,0.0,2
1.0,0.333333,0.333333,0.0,0.083333,12,2.0947007138024927,0.3332034814544902,0.4728550283528197,0.0,0.045252136202978875,3.6816016525478568,0.0,2
1.0,0.916667,0.5,0.0,0.0,12,0.4464241504586941,0.6356248254334055,0.10597890067235835,0.0,0.6174448230340817,3.80683477112961,0.0,3
1.0,0.583333,0.333333,0.5,0.0,12,0.9304584812517316,0.5321472128852796,0.26037442506360126,0.902753272669038,0.10026875315047488,4.055927296880121,4.762108148528083,3
1.0,1.0,0.166667,0.0,0.0,12,0.3090195907215742,0.37755631518274835,0.43261609180423033,0.0,0.7063112917124088,3.675555219583474,0.0,3
1.0,0.818182,0.818182,0.0,0.090909,11,2.264643256038366,0.6931471713006863,0.0,0.0,0.26938484566517623,4.110872771277753,0.0,2
1.0,1.0,0.916667,0.0,0.111111,12,2.572190247067204,0.6778299295071926,0.029948116758692286,0.0,0.11356803020549956,4.017735749802642,0.0,2
1.0,0.416667,0.083333,0.666667,0.0,12,0.8076110087705413,0.5817881453923756,0.19125239225079246,0.4023842347655485,0.6507465084190893,4.151711655275751,5.652169392566355,3
1.0,1.0,0.833333,0.0,0.916667,12,3.4245725435127032,0.5194578480971763,0.27678593652912553,0.0,0.06437424643012499,4.710476362255283,0.0,2
1.0,0.111111,0.111111,0.0,0.0,9,0.6335246966689176,0.6931471758429641,0.0,0.0,0.3749783949106657,6.966957148089054,0.0,3
1.0,1.0,1.0,0.0,0.833333,12,3.721083397210898,0.41417965435335247,0.3966739498392289,0.0,0.07759504603786146,4.36631253044155,0.0,2
1.0,0.75,0.0,0.0,0.111111,12,1.1196048429463334,0.0,0.6931471633185665,0.0,0.007335482925818973,3.503217918388789,0.0,2
1.0,0.083333,0.083333,0.25,0.0,12,0.6505912423190872,0.6931471180599512,0.0,0.1369606129827896,0.41960166109603153,4.394439278179221,5.9496765503136855,3
1.0,0.083333,0.083333,0.083333,0.0,12,0.5648256559060298,0.693147071030938,0.0,0.02110902516127717,0.6612832485751149,3.842663141705602,3.044288936608422,3
1.0,1.0,1.0,0.0,0.5,12,3.04086630706346,0.5433200355232964,0.24552048160295875,0.0,0.20031481328747533,4.128606427367529,0.0,2
0.5,0.6,0.1,0.2,0.0,10,2.38842626680834,0.33142752914790846,0.47439693869202776,1.5974672393536284,0.2095271978548222,3.589149574994833,4.947151512298594,1
1.0,0.75,0.333333,0.916667,0.083333,12,2.389326629407585,0.25944682481692427,0.5328534929179487,1.0195829849998965,0.40143339332822303,3.5441419639999245,5.41806325160059,3
1.0,0.125,0.125,0.0,0.0,8,1.0109442043282846,0.6931471771116695,0.0,0.0,0.5320369536593074,7.2799982598259865,0.0,3
1.0,0.166667,0.166667,0.0,0.0,6,0.663058840083861,0.527687399843348,0.26619694432600105,0.0,0.27224159759050476,4.454749248333502,0.0,3
0.727273,0.416667,0.416667,0.0,0.5,12,1.1763612610569967,0.693147133292034,0.0,0.0,0.0025476693539663786,2.9247716074096575,0.0,1
1.0,0.5,0.083333,0.416667,0.0,12,0.6808319991072275,0.19538722235067132,0.5789803902299886,0.8057384677637041,0.3050208467860823,3.876808850697423,4.9986997651721214,3
1.0,0.916667,0.916667,0.0,0.083333,12,1.7965453082205032,0.5666303501503438,0.21323975063424588,0.0,0.019509785515065787,3.5333292882647016,0.0,2
1.0,0.0,0.0,0.083333,0.0,12,0.46808748679340073,0.0,0.0,0.05433889463935468,0.6247074665256985,0.0,4.299743039428325,0
0.636364,0.75,0.0,0.0,0.0,12,1.834143999242271,0.0,0.693147164776121,0.0,0.061855874674107005,3.0964212610359287,0.0,1
0.363636,0.416667,0.416667,0.0,0.0,12,1.1668383522626322,0.69314716884568,0.0,0.0,0.00442706788392934,4.458592103002021,0.0,1
1.0,1.0,1.0,0.833333,0.083333,12,2.383206047934612,0.605023435776416,0.15589618824646012,0.7033294573713895,0.4693466274352667,4.311690381911551,5.494606808495492,3
1.0,0.666667,0.5,0.25,0.0,12,1.790598229045392,0.6624848277588085,0.058640589897400425,0.35051063086261564,0.12629336160773968,4.7228636680647424,4.650162085495441,3
1.0,0.25,0.25,0.333333,0.083333,12,1.4351729559616555,0.6931471694009749,0.0,0.8231703770803127,0.6452736930027079,4.17453969762061,6.768135722501135,3
0.909091,1.0,1.0,0.0,0.25,12,1.3430695304118185,0.6931471577674038,0.0,0.0,0.0016245779888999347,2.9591107208194187,0.0,2
1.0,0.583333,0.0,0.0,0.0,12,0.3578828508677891,0.0,0.6931471736617763,0.0,0.754342517209368,4.64963668259082,0.0,3
0.636364,0.083333,0.083333,0.083333,0.166667,12,2.740388310756811,0.6931470116410692,0.0,2.675119713675103,0.010289180845700472,3.420990335805667,6.040964134600225,0
1.0,0.416667,0.416667,0.0,0.0,12,0.6071148773164778,0.6931471459554762,0.0,0.0,0.6652532183517335,3.2221355673548904,0.0,3
1.0,0.166667,0.166667,0.0,0.0,12,0.8783130867338126,0.693147160718676,0.0,0.0,0.6398992089171208,4.442647962378224,0.0,3
1.0,0.166667,0.166667,0.0,0.0,12,1.858296971089832,0.6931471742158948,0.0,0.0,0.042654341686551,5.979057977058723,0.0,3
1.0,0.666667,0.166667,0.0,0.0,12,0.38688027406668635,0.6288399559083026,0.11739741479704566,0.0,0.5766327069070254,4.565423176803812,0.0,3
1.0,1.0,0.5,0.0,0.083333,12,2.4226749729572234,0.5416613928871304,0.24775015273185808,0.0,0.16205132515612833,4.447993269646155,0.0,2
1.0,1.0,0.0,0.0,0.0,12,0.40197657542118775,0.0,0.6931471766729481,0.0,0.47694440761415036,3.631053312542135,0.0,2
1.0,0.916667,0.583333,0.666667,0.0,12,0.47526766643021845,0.31254574713691696,0.49047975788976583,0.7373181127861447,0.5125183789700312,4.328449734736587,5.381206943196796,3
0.272727,0.166667,0.166667,0.0,0.0,12,2.19531606565989,0.6931471496001944,0.0,0.0,0.005066018680120104,5.090668063358251,0.0,1
1.0,0.833333,0.0,0.0,0.0,12,0.9593545791184783,0.0,0.6931471285848974,0.0,0.016857459558442967,2.362738109976247,0.0,2
1.0,1.0,0.916667,0.0,0.166667,12,1.5049285543882525,0.5145471354052418,0.2830106186344731,0.0,0.04413877664780184,4.332480221355928,0.0,2
1.0,0.0,0.0,0.166667,0.0,12,0.5615938980587588,0.0,0.0,0.02536961186245499,0.6820590134908487,0.0,2.987979008136609,0
1.0,1.0,0.0,0.0,0.0,12,0.45808304024286006,0.0,0.6931471759436516,0.0,0.3675998666511895,3.831463089935594,0.0,2
0.727273,0.083333,0.083333,0.0,0.0,12,2.47502876573318,0.6931471762324397,0.0,0.0,0.21316241049057347,7.053057018839717,0.0,1
0.909091,0.090909,0.090909,0.0,0.0,11,0.57361278510746,0.693147071030938,0.0,0.0,0.658246588926358,3.842663141705602,0.0,3
1.0,1.0,1.0,0.25,0.0,12,0.6849733673699276,0.6109892898259465,0.14647585612268252,0.23643237215580537,0.4812309864937118,4.025143957132411,6.132361281111863,3
0.363636,0.083333,0.083333,0.0,0.0,12,0.8856264010107523,0.6931471064199772,0.0,0.0,0.0036641388275644796,4.225947595187366,0.0,1
1.0,0.916667,0.916667,0.5,0.083333,12,1.306844092429405,0.6931471530314545,0.0,0.9267478078882575,0.5988282760243988,2.706150244942013,4.8942101495537,3
0.727273,0.0,0.0,0.090909,0.0,11,0.5665246613779296,0.0,0.0,0.8622640259387926,0.5054444151681884,0.0,7.208705655565167,0
1.0,0.0,0.0,0.25,0.0,12,1.561108832663032,0.0,0.0,0.7878652309356166,0.585661311659544,0.0,5.660570349899139,0
1.0,1.0,0.25,0.0,0.0,12,2.284198979491621,0.12613808097553367,0.6235619149843206,0.0,0.062009612037270644,3.812380405988761,0.0,2
1.0,0.0,0.0,0.416667,0.0,12,0.5270953652473122,0.0,0.0,0.3252815731575979,0.38666313526884755,0.0,4.956833187097409,0
1.0,1.0,0.0,0.0,0.0,12,0.594005769683967,0.0,0.6931471680173007,0.0,0.5636568049422851,3.5328094594832917,0.0,2
0.727273,0.0,0.0,0.090909,0.0,11,0.7292959935602114,0.0,0.0,0.9055330938878263,0.48372190025180406,0.0,7.2267547604201505,0
0.545455,0.0,0.0,0.166667,0.0,12,2.7710061167429902,0.0,0.0,1.5213722035830577,0.1620295405340106,0.0,7.543968533733185,0
1.0,0.0,0.0,0.333333,0.0,12,0.5785329155632324,0.0,0.0,0.44641170105098854,0.5801644909197428,0.0,6.030229397025239,0
0.0,0.125,0.125,0.0,0.0,8,0.0,0.6931471521556972,0.0,0.0,0.0,5.176309266274786,0.0,1
0.636364,0.583333,0.0,0.0,1.0,12,1.4848266873187155,0.0,0.6931471645394395,0.0,0.01063213346853244,3.8195929869966143,0.0,2
1.0,1.0,0.25,0.0,0.0,12,0.9444962246796645,0.14800676932438614,0.6100259986259939,0.0,0.32097007169120406,3.6428539821541546,0.0,2
1.0,1.0,0.5,0.0,0.0,12,0.6462931077564804,0.2777368079606434,0.5187112261415141,0.0,0.341587144713621,4.170767828666959,0.0,2
1.0,1.0,1.0,0.0,0.166667,12,3.559665590208434,0.5343301308135806,0.25750257369679247,0.0,0.1131909352937349,4.434630393159276,0.0,2
0.909091,0.916667,0.083333,0.333333,0.0,12,1.1560213232119125,0.13513619169180008,0.6180503529502074,0.9340032602576767,0.5197304005945574,3.8737352296201033,5.09807852556195,3
1.0,0.0,0.0,0.083333,0.0,12,0.4160770926508022,0.0,0.0,0.48528594788314977,0.5294205905690951,0.0,6.484552450179793,0
1.0,1.0,0.166667,0.0,0.0,12,2.0263354517067738,0.3449727561622767,0.4625059296661304,0.0,0.04870519254371426,3.8593634372976173,0.0,2
0.909091,0.166667,0.166667,0.083333,0.0,12,1.2063310592519385,0.6931471543063364,0.0,1.1766652765358023,0.0025764481022693382,4.566684251143857,3.9159348051586993,3
0.857143,0.714286,0.285714,0.285714,0.2,7,1.0303424539865151,0.4282917711485724,0.38210518652524345,0.5149613126695172,0.5051435081361295,4.495448991689077,5.404221645120455,3
1.0,1.0,0.083333,0.0,0.916667,12,1.333815453257137,0.2437653142979547,0.5446211628124563,0.0,0.018414909914147192,4.038343093357283,0.0,2
1.0,0.75,0.083333,0.083333,0.0,12,0.769077523567175,0.14179369350200893,0.6139205673391434,0.17025064095933776,0.5660765726801144,4.190356079416089,6.205706024907202,3
1.0,0.0,0.0,0.083333,0.0,12,0.65275446933286,0.0,0.0,0.08206228310239322,0.6421079217948097,0.0,4.356857429546117,0
1.0,0.0,0.0,0.25,0.0,12,0.5997320135131812,0.0,0.0,0.04994216288602407,0.6704764993668774,0.0,3.0236258282724844,0
0.272727,0.333333,0.0,0.0,0.363636,12,1.4547928255488936,0.0,0.6931471489823291,0.0,0.0016194429913535984,3.703396101815375,0.0,1
1.0,0.166667,0.166667,0.166667,0.0,12,0.17026617716761266,0.6931471517381803,0.0,0.11862584735345302,0.6993957372498447,4.074591990172948,4.170744276511581,3
0.181818,0.0,0.0,0.083333,1.0,12,3.6868011492611434,0.0,0.0,3.0740585495516344,0.004188589093243543,0.0,4.653079388747999,0
1.0,0.25,0.25,0.5,0.111111,12,2.754265253134312,0.6931471379414686,0.0,1.8021602651410247,0.5504082193782206,3.691539321317341,6.681170090323601,3
0.909091,1.0,0.0,0.0,0.727273,12,2.0772398554204696,0.0,0.693147175793501,0.0,0.012734208874698895,4.329792343848568,0.0,2
0.363636,0.333333,0.333333,0.0,0.111111,12,0.8928851144334705,0.6931469714424868,0.0,0.0,6.83476642010882e-05,1.9426885447259192,0.0,1
1.0,1.0,0.333333,0.0,0.0,12,0.7002084192438708,0.2876732390912864,0.5108326850995756,0.0,0.36326481601088917,3.308129422887659,0.0,2
1.0,0.083333,0.083333,0.0,0.0,12,0.9651566820654505,0.693147119584341,0.0,0.0,0.05437555390558728,3.73766473734348,0.0,3
1.0,0.0,0.0,0.25,0.0,12,1.1454843790579647,0.0,0.0,0.30024566841292033,0.33473841465928117,0.0,6.037106828635736,0
1.0,0.666667,0.083333,0.166667,0.0,12,0.8176916809512331,0.06650109104306737,0.658161172874452,0.5060505110173034,0.17515183857917715,3.8134682511731497,5.756515706088935,3
1.0,0.916667,0.666667,0.083333,0.888889,12,2.663899947126709,0.6271585757209469,0.1201951748903249,0.36038490863992223,0.03364081112117936,4.732515743179764,4.955971017629801,2
1.0,1.0,0.666667,0.0,0.0,12,0.7267508108649472,0.3305999469465776,0.4751137441507261,0.0,0.6307649720773272,4.376660392696475,0.0,3
0.571429,0.857143,0.0,0.0,0.0,7,1.652224869862997,0.0,0.6931471526269856,0.0,0.006324885409347702,3.428594743239045,0.0,1
1.0,1.0,0.0,0.0,0.545455,12,2.9457065771209416,0.0,0.6931471789511988,0.0,0.037451725389018385,5.2742833679402095,0.0,2
1.0,0.083333,0.083333,0.166667,0.0,12,0.5343727037177483,0.6931471269751248,0.0,0.2306389637520824,0.625826832172379,4.546577334639082,5.981026756827473,3
0.454545,1.0,0.333333,0.083333,0.0,12,3.3088889648012376,0.4334537486667924,0.3766704888558274,0.3853554953309277,0.11737809622031488,4.050279786926184,4.639254641354604,1
1.0,0.75,0.333333,0.583333,0.0,12,1.1168232314228168,0.3829696372100564,0.42746564333460646,1.0842779424941353,0.26270738383686915,4.242459971518643,6.937422371368301,3
1.0,0.166667,0.166667,0.0,0.083333,12,2.1018899571957377,0.6931467423481387,0.0,0.0,0.3264390772536553,1.9028492624580189,0.0,3
1.0,1.0,1.0,0.416667,0.0,12,2.2565364051190033,0.520046948458057,0.2760345354340089,0.9254366728639596,0.16399292655196343,4.362716188688147,5.95450481237631,3
1.0,0.333333,0.333333,0.666667,0.0,12,0.6532018775278375,0.6931471712750668,0.0,0.7471762517350464,0.4333685305314413,4.909909675740524,5.8933094277560345,3
1.0,0.583333,0.166667,0.0,0.0,12,0.7761241362238701,0.3859205079038982,0.4246350197514774,0.0,0.33132146228651255,4.583689917083141,0.0,3
1.0,0.416667,0.0,0.583333,0.083333,12,2.33005391119933,0.0,0.6931471679996561,1.1117482819053992,0.34376331404400906,3.8117840624422135,5.816233128020966,3
1.0,0.0,0.0,0.5,0.0,12,0.46975104755276387,0.0,0.0,0.540559276907811,0.6874952214643598,0.0,6.055215297651348,0
0.857143,0.0,0.0,0.571429,0.0,7,0.5353492450754542,0.0,0.0,1.6256122336890824,0.09479798511007226,0.0,5.604216614618941,0
1.0,1.0,0.25,0.0,0.0,12,0.754959555054,0.13672376913790935,0.6170695884178607,0.0,0.6479181014230834,2.307133660529645,0.0,3
0.909091,0.916667,0.0,0.0,0.0,12,1.7410142685403251,0.0,0.6931471682328334,0.0,0.071283142257618,2.925052787164746,0.0,2
1.0,1.0,0.0,0.0,0.0,12,0.41014240905560423,0.0,0.6931471744522546,0.0,0.7277834465096321,3.558485585381225,0.0,3
1.0,0.0,0.0,0.25,0.0,12,1.5572880845241324,0.0,0.0,0.7488558088663367,0.5943441968687485,0.0,7.031807831469019,0
1.0,0.166667,0.166667,0.333333,0.0,12,0.8908893459552405,0.6931471754747169,0.0,0.2458707543633674,0.46804981093840575,5.508616319981323,5.810361256042593,3
1.0,0.5,0.5,0.0,0.0,12,1.553072215215456,0.6766644601902025,0.03217211356313924,0.0,0.5733848756875523,4.0361847550169125,0.0,3
1.0,0.75,0.75,0.25,0.0,12,1.0905176393408522,0.5804043854675746,0.193293773980273,0.39798850748438985,0.6225897123787929,3.634841888432236,5.866047881309188,3
1.0,0.0,0.0,0.083333,0.0,12,0.7991791857849994,0.0,0.0,0.19360535893750894,0.3894426237763548,0.0,6.1823870992101115,0
1.0,0.0,0.0,0.083333,0.083333,12,2.031387114269438,0.0,0.0,0.7853780020859619,0.48740523235251504,0.0,6.110737045510932,0
1.0,0.583333,0.5,0.0,0.0,12,0.7080004729329863,0.5415966566297302,0.24783699450937452,0.0,0.36779254373873443,4.22771973603449,0.0,3
1.0,1.0,0.083333,0.083333,0.166667,12,1.165678562611971,0.06822927068455828,0.6572035043425175,0.39502018667761124,0.2125793761206827,3.4114342628712913,6.131133162148466,3
1.0,0.25,0.25,0.0,0.0,12,1.240844975458662,0.6931471638877217,0.0,0.0,0.13484787579606575,4.6147871290515,0.0,3
1.0,1.0,0.0,0.0,0.75,12,1.5055220884514051,0.0,0.6931471748481401,0.0,0.011225909627840232,4.020181487623167,0.0,2
1.0,0.333333,0.333333,0.5,0.0,12,0.9861257388143129,0.6931471674020508,0.0,1.0799125909631975,0.3579615567200278,4.164076259478233,4.525023536567892,3
1.0,1.0,0.333333,0.0,0.0,12,2.3917411021984827,0.08773716378185652,0.6462121907590825,0.0,0.2041864282884198,3.853504305608775,0.0,2
